Var2,CHEMICAL_NAME.x,SUPER_PATHWAY.x,Var1,CHEMICAL_NAME.y,SUPER_PATHWAY.y,corr,p
278,cysteinylglycine,Amino Acid,100009333,docosahexaenoylcholine,Lipid,-0.146882493,0
278,cysteinylglycine,Amino Acid,100009376,1-(1-enyl-oleoyl)-2-docosahexaenoyl-GPE (P-18:1/22:6)*,Lipid,-0.148913154,0
278,cysteinylglycine,Amino Acid,100015590,1-stearyl-2-linoleoyl-GPC (O-18:0/18:2)*,Lipid,-0.068406994,1.36E-11
278,cysteinylglycine,Amino Acid,100015594,1-stearoyl-2-adrenoyl-GPE (18:0/22:4)*,Lipid,0.17598876,0
278,cysteinylglycine,Amino Acid,100015625,glycosyl-N-behenoyl-sphingadienine (d18:2/22:0)*,Lipid,-0.076711967,3.33E-14
278,cysteinylglycine,Amino Acid,100015745,"glycosyl ceramide (d18:2/24:1, d18:1/24:2)*",Lipid,-0.10894816,0
278,cysteinylglycine,Amino Acid,100015786,"sphingomyelin (d18:0/20:0, d16:0/22:0)*",Lipid,0.084191245,0
278,cysteinylglycine,Amino Acid,100015797,heneicosapentaenoate (21:5n3),Lipid,-0.192036344,0
278,cysteinylglycine,Amino Acid,100015838,eicosenoylcarnitine (C20:1)*,Lipid,-0.140480733,0
278,cysteinylglycine,Amino Acid,100015845,docosahexaenoylcarnitine (C22:6)*,Lipid,-0.131495097,0
278,cysteinylglycine,Amino Acid,100015846,nervonoylcarnitine (C24:1)*,Lipid,-0.084932775,0
278,cysteinylglycine,Amino Acid,100015962,"N,N,N-trimethyl-5-aminovalerate",Amino Acid,0.068612497,1.18E-11
278,cysteinylglycine,Amino Acid,100015968,carotene diol (3),Cofactors and Vitamins,0.082440514,4.44E-16
278,cysteinylglycine,Amino Acid,100020208,perfluorooctanoate (PFOA),Xenobiotics,-0.100662253,0
278,cysteinylglycine,Amino Acid,100020225,1-(1-enyl-oleoyl)-2-docosahexaenoyl-GPC (P-18:1/22:6)*,Lipid,-0.199882068,0
278,cysteinylglycine,Amino Acid,100020416,delta-CEHC,Cofactors and Vitamins,0.076113522,5.24E-14
278,cysteinylglycine,Amino Acid,100020515,2-naphthol sulfate,Xenobiotics,0.129915637,0
278,cysteinylglycine,Amino Acid,100020893,"2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*",Amino Acid,0.084157027,0
278,cysteinylglycine,Amino Acid,100021363,vanilloylglycine,Xenobiotics,0.088055131,0
278,cysteinylglycine,Amino Acid,100022120,oxindolylalanine,Amino Acid,-0.059074587,5.29E-09
278,cysteinylglycine,Amino Acid,999911315,X-11315,,-0.170946311,0
278,cysteinylglycine,Amino Acid,999911381,X-11381,,0.061327772,1.35E-09
278,cysteinylglycine,Amino Acid,999911847,X-11847,,-0.095762217,0
278,cysteinylglycine,Amino Acid,999911849,X-11849,,-0.081838427,4.44E-16
278,cysteinylglycine,Amino Acid,999911858,X-11858,,-0.06872978,1.09E-11
278,cysteinylglycine,Amino Acid,999911880,X-11880,,0.119958083,0
278,cysteinylglycine,Amino Acid,999912847,X-12847,,0.095479355,0
278,cysteinylglycine,Amino Acid,999913658,X-13658,,0.139096916,0
278,cysteinylglycine,Amino Acid,999913866,X-13866,,-0.150032431,0
278,cysteinylglycine,Amino Acid,999916935,X-16935,,0.113181855,0
278,cysteinylglycine,Amino Acid,999917690,X-17690,,0.099636908,0
278,cysteinylglycine,Amino Acid,999919141,X-19141,,0.12614046,0
278,cysteinylglycine,Amino Acid,999921258,X-21258,,0.089663164,0
278,cysteinylglycine,Amino Acid,999921661,X-21661,,-0.073796564,2.96E-13
278,cysteinylglycine,Amino Acid,999923644,X-23644,,0.060077527,2.90E-09
278,cysteinylglycine,Amino Acid,999923782,X-23782,,-0.221109687,0
278,cysteinylglycine,Amino Acid,999924475,X-24475,,-0.172446311,0
278,cysteinylglycine,Amino Acid,999924947,X-24947,,0.050258941,6.85E-07
358,hypotaurine,Amino Acid,209,adenosine 5'-monophosphate (AMP),Nucleotide,0.10055006,0
358,hypotaurine,Amino Acid,278,cysteinylglycine,Amino Acid,0.051935536,2.88E-07
358,hypotaurine,Amino Acid,445,orotate,Nucleotide,0.161296607,0
358,hypotaurine,Amino Acid,561,glutamate,Amino Acid,-0.12261004,0
358,hypotaurine,Amino Acid,803,mannose,Carbohydrate,-0.082929968,2.22E-16
358,hypotaurine,Amino Acid,821,pseudouridine,Nucleotide,0.054635903,6.72E-08
358,hypotaurine,Amino Acid,1022,picolinate,Amino Acid,0.095682755,0
358,hypotaurine,Amino Acid,1140,gamma-glutamylglutamine,Peptide,0.158901357,0
358,hypotaurine,Amino Acid,1221,creatine,Amino Acid,-0.056768582,2.03E-08
358,hypotaurine,Amino Acid,1224,"cys-gly, oxidized",Amino Acid,0.127724359,0
358,hypotaurine,Amino Acid,1539,1-palmitoyl-2-oleoyl-GPC (16:0/18:1),Lipid,0.050809959,5.17E-07
358,hypotaurine,Amino Acid,1547,N-stearoyl-sphingosine (d18:1/18:0)*,Lipid,-0.094084289,0
358,hypotaurine,Amino Acid,100000054,5-hydroxylysine,Amino Acid,-0.099384055,0
358,hypotaurine,Amino Acid,100000611,1-palmityl-GPC (O-16:0),Lipid,0.195488203,0
358,hypotaurine,Amino Acid,100000665,docosahexaenoate (DHA; 22:6n3),Lipid,0.056715485,2.09E-08
358,hypotaurine,Amino Acid,100000672,1-myristoyl-2-palmitoyl-GPC (14:0/16:0),Lipid,-0.108533745,0
358,hypotaurine,Amino Acid,100000792,dehydroepiandrosterone sulfate (DHEA-S),Lipid,0.052684113,1.94E-07
358,hypotaurine,Amino Acid,100001055,isobutyrylcarnitine (C4),Amino Acid,0.083633438,0
358,hypotaurine,Amino Acid,100001211,sebacate (C10-DC),Lipid,0.142263046,0
358,hypotaurine,Amino Acid,100001247,octanoylcarnitine (C8),Lipid,0.188429856,0
358,hypotaurine,Amino Acid,100001251,decanoylcarnitine (C10),Lipid,0.19590708,0
358,hypotaurine,Amino Acid,100001383,1-myristoyl-GPC (14:0),Lipid,-0.112724406,0
358,hypotaurine,Amino Acid,100001391,stearoylcarnitine (C18),Lipid,0.214316119,0
358,hypotaurine,Amino Acid,100001395,1-linoleoyl-GPC (18:2),Lipid,0.206983752,0
358,hypotaurine,Amino Acid,100001540,glutamine_degradant*,Partially Characterized Molecules,0.114038001,0
358,hypotaurine,Amino Acid,100001550,homostachydrine*,Xenobiotics,-0.080629065,1.55E-15
358,hypotaurine,Amino Acid,100001551,1-arachidonoyl-GPC (20:4n6)*,Lipid,0.087911422,0
358,hypotaurine,Amino Acid,100001552,1-dihomo-linolenoyl-GPC (20:3n3 or 6)*,Lipid,-0.070189543,3.96E-12
358,hypotaurine,Amino Acid,100001553,1-dihomo-linoleoyl-GPC (20:2)*,Lipid,0.179583403,0
358,hypotaurine,Amino Acid,100001566,1-docosahexaenoyl-GPC (22:6)*,Lipid,0.145652811,0
358,hypotaurine,Amino Acid,100001571,1-arachidonoyl-GPE (20:4n6)*,Lipid,0.120040909,0
358,hypotaurine,Amino Acid,100001743,tryptophan betaine,Amino Acid,-0.072282374,8.93E-13
358,hypotaurine,Amino Acid,100001757,thymol sulfate,Xenobiotics,-0.060806053,1.86E-09
358,hypotaurine,Amino Acid,100001869,1-stearoyl-2-arachidonoyl-GPC (18:0/20:4),Lipid,-0.066944627,3.66E-11
358,hypotaurine,Amino Acid,100001882,glycosyl-N-stearoyl-sphingosine (d18:1/18:0),Lipid,0.131133983,0
358,hypotaurine,Amino Acid,100002060,1-docosahexaenoyl-GPE (22:6)*,Lipid,0.126504297,0
358,hypotaurine,Amino Acid,100002094,gamma-CEHC,Cofactors and Vitamins,0.059389099,4.39E-09
358,hypotaurine,Amino Acid,100002466,cysteinylglycine disulfide*,Amino Acid,0.090656837,0
358,hypotaurine,Amino Acid,100002796,cis-4-decenoate (10:1n6)*,Lipid,0.095515078,0
358,hypotaurine,Amino Acid,100002875,1-(1-enyl-palmitoyl)-GPC (P-16:0)*,Lipid,0.207988919,0
358,hypotaurine,Amino Acid,100003001,1-(1-enyl-stearoyl)-GPE (P-18:0)*,Lipid,0.173328941,0
358,hypotaurine,Amino Acid,100003695,mannonate*,Xenobiotics,-0.070705604,2.75E-12
358,hypotaurine,Amino Acid,100005372,1-(1-enyl-oleoyl)-GPE (P-18:1)*,Lipid,0.129508263,0
358,hypotaurine,Amino Acid,100005986,"sphingomyelin (d18:1/24:1, d18:2/24:0)*",Lipid,0.062837952,5.28E-10
358,hypotaurine,Amino Acid,100008915,1-palmitoyl-2-docosahexaenoyl-GPC (16:0/22:6),Lipid,0.076171742,5.02E-14
358,hypotaurine,Amino Acid,100008917,1-(1-enyl-stearoyl)-2-oleoyl-GPC (P-18:0/18:1),Lipid,0.196644776,0
358,hypotaurine,Amino Acid,100008918,1-(1-enyl-stearoyl)-2-arachidonoyl-GPC (P-18:0/20:4),Lipid,0.081830065,4.44E-16
358,hypotaurine,Amino Acid,100008957,"sphingomyelin (d18:2/24:1, d18:1/24:2)*",Lipid,0.066710463,4.28E-11
358,hypotaurine,Amino Acid,100008976,1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*,Lipid,-0.11244453,0
358,hypotaurine,Amino Acid,100008985,1-palmitoyl-2-dihomo-linolenoyl-GPC (16:0/20:3n3 or 6)*,Lipid,-0.152747157,0
358,hypotaurine,Amino Acid,100008999,1-(1-enyl-stearoyl)-2-arachidonoyl-GPE (P-18:0/20:4)*,Lipid,0.057585352,1.27E-08
358,hypotaurine,Amino Acid,100009000,1-(1-enyl-palmitoyl)-2-docosahexaenoyl-GPE (P-16:0/22:6)*,Lipid,0.078187211,1.07E-14
358,hypotaurine,Amino Acid,100009004,1-(1-enyl-stearoyl)-2-docosahexaenoyl-GPE (P-18:0/22:6)*,Lipid,0.112265444,0
358,hypotaurine,Amino Acid,100009005,1-(1-enyl-palmitoyl)-2-oleoyl-GPE (P-16:0/18:1)*,Lipid,0.074016366,2.52E-13
358,hypotaurine,Amino Acid,100009007,1-(1-enyl-palmitoyl)-2-oleoyl-GPC (P-16:0/18:1)*,Lipid,0.222801991,0
358,hypotaurine,Amino Acid,100009008,1-(1-enyl-palmitoyl)-2-docosahexaenoyl-GPC (P-16:0/22:6)*,Lipid,0.124029615,0
358,hypotaurine,Amino Acid,100009009,1-(1-enyl-palmitoyl)-2-linoleoyl-GPC (P-16:0/18:2)*,Lipid,0.161786044,0
358,hypotaurine,Amino Acid,100009014,1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16:0/20:4)*,Lipid,0.075979013,5.80E-14
358,hypotaurine,Amino Acid,100009015,1-(1-enyl-stearoyl)-2-docosahexaenoyl-GPC (P-18:0/22:6)*,Lipid,0.147835162,0
358,hypotaurine,Amino Acid,100009020,1-palmityl-2-oleoyl-GPC (O-16:0/18:1)*,Lipid,0.235541041,0
358,hypotaurine,Amino Acid,100009038,myristoyl dihydrosphingomyelin (d18:0/14:0)*,Lipid,-0.119260102,0
358,hypotaurine,Amino Acid,100009051,1-stearoyl-2-dihomo-linolenoyl-GPC (18:0/20:3n3 or 6)*,Lipid,-0.214537121,0
358,hypotaurine,Amino Acid,100009066,1-palmitoyl-2-oleoyl-GPI (16:0/18:1)*,Lipid,-0.056622412,2.21E-08
358,hypotaurine,Amino Acid,100009122,1-pentadecanoyl-2-arachidonoyl-GPC (15:0/20:4)*,Lipid,-0.092832677,0
358,hypotaurine,Amino Acid,100009125,1-margaroyl-2-docosahexaenoyl-GPC (17:0/22:6)*,Lipid,0.057436712,1.38E-08
358,hypotaurine,Amino Acid,100009130,1-oleoyl-2-docosahexaenoyl-GPC (18:1/22:6)*,Lipid,0.125576528,0
358,hypotaurine,Amino Acid,100009134,1-palmityl-2-linoleoyl-GPC (O-16:0/18:2)*,Lipid,0.153397251,0
358,hypotaurine,Amino Acid,100009135,1-(1-enyl-stearoyl)-2-linoleoyl-GPC (P-18:0/18:2)*,Lipid,0.158808149,0
358,hypotaurine,Amino Acid,100009147,1-stearyl-GPC (O-18:0)*,Lipid,0.12495339,0
358,hypotaurine,Amino Acid,100009160,1-(1-enyl-palmitoyl)-2-palmitoleoyl-GPC (P-16:0/16:1)*,Lipid,0.170165135,0
358,hypotaurine,Amino Acid,100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,0.219283775,0
358,hypotaurine,Amino Acid,100009166,"phosphatidylcholine (16:0/22:5n3, 18:1/20:4)*",Lipid,0.087631256,0
358,hypotaurine,Amino Acid,100009215,1-stearoyl-2-dihomo-linolenoyl-GPE (18:0/20:3n3 or 6)*,Lipid,-0.188440855,0
358,hypotaurine,Amino Acid,100009333,docosahexaenoylcholine,Lipid,0.093136831,0
358,hypotaurine,Amino Acid,100009376,1-(1-enyl-oleoyl)-2-docosahexaenoyl-GPE (P-18:1/22:6)*,Lipid,0.111448706,0
358,hypotaurine,Amino Acid,100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,0.085532316,0
358,hypotaurine,Amino Acid,100010962,1-palmityl-GPE (O-16:0)*,Lipid,0.067453918,2.60E-11
358,hypotaurine,Amino Acid,100015590,1-stearyl-2-linoleoyl-GPC (O-18:0/18:2)*,Lipid,0.194581782,0
358,hypotaurine,Amino Acid,100015594,1-stearoyl-2-adrenoyl-GPE (18:0/22:4)*,Lipid,-0.102207966,0
358,hypotaurine,Amino Acid,100015625,glycosyl-N-behenoyl-sphingadienine (d18:2/22:0)*,Lipid,0.149253193,0
358,hypotaurine,Amino Acid,100015687,"phosphatidylethanolamine (P-18:1/20:4, P-16:0/22:5n3)*",Lipid,0.06272567,5.67E-10
358,hypotaurine,Amino Acid,100015745,"glycosyl ceramide (d18:2/24:1, d18:1/24:2)*",Lipid,0.169530734,0
358,hypotaurine,Amino Acid,100015786,"sphingomyelin (d18:0/20:0, d16:0/22:0)*",Lipid,-0.187799879,0
358,hypotaurine,Amino Acid,100015833,arachidoylcarnitine (C20)*,Lipid,0.186574392,0
358,hypotaurine,Amino Acid,100015836,ximenoylcarnitine (C26:1)*,Lipid,0.1548855,0
358,hypotaurine,Amino Acid,100015838,eicosenoylcarnitine (C20:1)*,Lipid,0.185871043,0
358,hypotaurine,Amino Acid,100015845,docosahexaenoylcarnitine (C22:6)*,Lipid,0.069108297,8.40E-12
358,hypotaurine,Amino Acid,100015846,nervonoylcarnitine (C24:1)*,Lipid,0.108566492,0
358,hypotaurine,Amino Acid,100015962,"N,N,N-trimethyl-5-aminovalerate",Amino Acid,-0.097301857,0
358,hypotaurine,Amino Acid,100016007,"phosphatidylcholine (O-18:1/20:4, O-16:0/22:5n3)*",Lipid,0.125751308,0
358,hypotaurine,Amino Acid,100019975,hexadecenedioate (C16:1-DC)*,Lipid,0.141899618,0
358,hypotaurine,Amino Acid,100020208,perfluorooctanoate (PFOA),Xenobiotics,0.063645487,3.17E-10
358,hypotaurine,Amino Acid,100020225,1-(1-enyl-oleoyl)-2-docosahexaenoyl-GPC (P-18:1/22:6)*,Lipid,0.12306536,0
358,hypotaurine,Amino Acid,100020261,glutamine conjugate of C6H10O2 (1)*,Partially Characterized Molecules,0.079289066,4.44E-15
358,hypotaurine,Amino Acid,100022120,oxindolylalanine,Amino Acid,0.052647376,1.97E-07
358,hypotaurine,Amino Acid,999911381,X-11381,,-0.090721904,0
358,hypotaurine,Amino Acid,999911795,X-11795,,0.059100348,5.21E-09
358,hypotaurine,Amino Acid,999911847,X-11847,,0.054539447,7.09E-08
358,hypotaurine,Amino Acid,999912822,X-12822,,0.126264729,0
358,hypotaurine,Amino Acid,999912847,X-12847,,-0.068195702,1.57E-11
358,hypotaurine,Amino Acid,999913658,X-13658,,-0.112652851,0
358,hypotaurine,Amino Acid,999913866,X-13866,,0.066192979,6.04E-11
358,hypotaurine,Amino Acid,999917690,X-17690,,-0.089988378,0
358,hypotaurine,Amino Acid,999923659,X-23659,,0.066067606,6.56E-11
358,hypotaurine,Amino Acid,999924947,X-24947,,0.128871825,0
445,orotate,Nucleotide,181,laurate (12:0),Lipid,0.080430647,1.78E-15
445,orotate,Nucleotide,209,adenosine 5'-monophosphate (AMP),Nucleotide,0.080041231,2.44E-15
445,orotate,Nucleotide,358,hypotaurine,Amino Acid,0.161296607,0
445,orotate,Nucleotide,452,palmitoleate (16:1n7),Lipid,0.088160368,0
445,orotate,Nucleotide,561,glutamate,Amino Acid,0.068320053,1.44E-11
445,orotate,Nucleotide,821,pseudouridine,Nucleotide,0.173748529,0
445,orotate,Nucleotide,1022,picolinate,Amino Acid,0.050473954,6.14E-07
445,orotate,Nucleotide,1221,creatine,Amino Acid,-0.070577965,3.01E-12
445,orotate,Nucleotide,1242,N1-methyladenosine,Nucleotide,0.209129333,0
445,orotate,Nucleotide,1342,3-methoxytyrosine,Amino Acid,0.135198107,0
445,orotate,Nucleotide,100000054,5-hydroxylysine,Amino Acid,0.097350762,0
445,orotate,Nucleotide,100000611,1-palmityl-GPC (O-16:0),Lipid,0.105815283,0
445,orotate,Nucleotide,100001055,isobutyrylcarnitine (C4),Amino Acid,0.06245493,6.72E-10
445,orotate,Nucleotide,100001211,sebacate (C10-DC),Lipid,0.171258363,0
445,orotate,Nucleotide,100001247,octanoylcarnitine (C8),Lipid,0.083512907,0
445,orotate,Nucleotide,100001251,decanoylcarnitine (C10),Lipid,0.087130693,0
445,orotate,Nucleotide,100001256,N-acetylphenylalanine,Amino Acid,0.132300199,0
445,orotate,Nucleotide,100001391,stearoylcarnitine (C18),Lipid,0.159334194,0
445,orotate,Nucleotide,100001425,"5,6-dihydrouridine",Nucleotide,0.084883683,0
445,orotate,Nucleotide,100001540,glutamine_degradant*,Partially Characterized Molecules,0.131818658,0
445,orotate,Nucleotide,100001553,1-dihomo-linoleoyl-GPC (20:2)*,Lipid,0.066316101,5.57E-11
445,orotate,Nucleotide,100001668,1-ribosyl-imidazoleacetate*,Amino Acid,0.102928517,0
445,orotate,Nucleotide,100001869,1-stearoyl-2-arachidonoyl-GPC (18:0/20:4),Lipid,-0.077421764,1.91E-14
445,orotate,Nucleotide,100001882,glycosyl-N-stearoyl-sphingosine (d18:1/18:0),Lipid,0.052276985,2.40E-07
445,orotate,Nucleotide,100002466,cysteinylglycine disulfide*,Amino Acid,0.062648141,5.96E-10
445,orotate,Nucleotide,100002796,cis-4-decenoate (10:1n6)*,Lipid,0.060264039,2.59E-09
445,orotate,Nucleotide,100002875,1-(1-enyl-palmitoyl)-GPC (P-16:0)*,Lipid,0.065528156,9.37E-11
445,orotate,Nucleotide,100003695,mannonate*,Xenobiotics,0.079760722,3.11E-15
445,orotate,Nucleotide,100004208,guaiacol sulfate,Xenobiotics,0.084788622,0
445,orotate,Nucleotide,100005384,O-sulfo-tyrosine,Xenobiotics,0.111418519,0
445,orotate,Nucleotide,100006129,vanillactate,Amino Acid,0.129771872,0
445,orotate,Nucleotide,100006379,C-glycosyltryptophan,Amino Acid,0.209009578,0
445,orotate,Nucleotide,100008914,1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6),Lipid,-0.069409908,6.82E-12
445,orotate,Nucleotide,100008918,1-(1-enyl-stearoyl)-2-arachidonoyl-GPC (P-18:0/20:4),Lipid,-0.050741436,5.35E-07
445,orotate,Nucleotide,100008999,1-(1-enyl-stearoyl)-2-arachidonoyl-GPE (P-18:0/20:4)*,Lipid,-0.049944688,8.04E-07
445,orotate,Nucleotide,100009000,1-(1-enyl-palmitoyl)-2-docosahexaenoyl-GPE (P-16:0/22:6)*,Lipid,-0.053304682,1.39E-07
445,orotate,Nucleotide,100009007,1-(1-enyl-palmitoyl)-2-oleoyl-GPC (P-16:0/18:1)*,Lipid,0.056090209,2.98E-08
445,orotate,Nucleotide,100009020,1-palmityl-2-oleoyl-GPC (O-16:0/18:1)*,Lipid,0.119783177,0
445,orotate,Nucleotide,100009066,1-palmitoyl-2-oleoyl-GPI (16:0/18:1)*,Lipid,0.060859904,1.80E-09
445,orotate,Nucleotide,100009122,1-pentadecanoyl-2-arachidonoyl-GPC (15:0/20:4)*,Lipid,-0.055700632,3.72E-08
445,orotate,Nucleotide,100009124,1-margaroyl-2-arachidonoyl-GPC (17:0/20:4)*,Lipid,-0.094243829,0
445,orotate,Nucleotide,100009160,1-(1-enyl-palmitoyl)-2-palmitoleoyl-GPC (P-16:0/16:1)*,Lipid,0.090987163,0
445,orotate,Nucleotide,100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,0.091021687,0
445,orotate,Nucleotide,100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,0.075962822,5.86E-14
445,orotate,Nucleotide,100015590,1-stearyl-2-linoleoyl-GPC (O-18:0/18:2)*,Lipid,0.058729165,6.49E-09
445,orotate,Nucleotide,100015596,1-(1-enyl-stearoyl)-2-docosapentaenoyl-GPE (P-18:0/22:5n3)*,Lipid,-0.049592499,9.61E-07
445,orotate,Nucleotide,100015625,glycosyl-N-behenoyl-sphingadienine (d18:2/22:0)*,Lipid,0.058248816,8.61E-09
445,orotate,Nucleotide,100015745,"glycosyl ceramide (d18:2/24:1, d18:1/24:2)*",Lipid,0.089293413,0
445,orotate,Nucleotide,100015786,"sphingomyelin (d18:0/20:0, d16:0/22:0)*",Lipid,-0.057725695,1.17E-08
445,orotate,Nucleotide,100015833,arachidoylcarnitine (C20)*,Lipid,0.074131825,2.31E-13
445,orotate,Nucleotide,100015836,ximenoylcarnitine (C26:1)*,Lipid,0.217245402,0
445,orotate,Nucleotide,100015838,eicosenoylcarnitine (C20:1)*,Lipid,0.121959921,0
445,orotate,Nucleotide,100015845,docosahexaenoylcarnitine (C22:6)*,Lipid,0.051970038,2.83E-07
445,orotate,Nucleotide,100015846,nervonoylcarnitine (C24:1)*,Lipid,0.107844439,0
445,orotate,Nucleotide,100016007,"phosphatidylcholine (O-18:1/20:4, O-16:0/22:5n3)*",Lipid,0.055916351,3.29E-08
445,orotate,Nucleotide,100019975,hexadecenedioate (C16:1-DC)*,Lipid,0.114528079,0
445,orotate,Nucleotide,100020208,perfluorooctanoate (PFOA),Xenobiotics,0.053432288,1.30E-07
445,orotate,Nucleotide,100020259,glutamine conjugate of C7H12O2*,Partially Characterized Molecules,0.064566351,1.75E-10
445,orotate,Nucleotide,100020261,glutamine conjugate of C6H10O2 (1)*,Partially Characterized Molecules,0.115366812,0
445,orotate,Nucleotide,100020893,"2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*",Amino Acid,0.145768967,0
445,orotate,Nucleotide,100021363,vanilloylglycine,Xenobiotics,0.055535154,4.08E-08
445,orotate,Nucleotide,999912822,X-12822,,0.104798695,0
445,orotate,Nucleotide,999923659,X-23659,,0.127823522,0
445,orotate,Nucleotide,999924947,X-24947,,0.071145506,2.02E-12
452,palmitoleate (16:1n7),Lipid,181,laurate (12:0),Lipid,0.561272775,0
452,palmitoleate (16:1n7),Lipid,209,adenosine 5'-monophosphate (AMP),Nucleotide,0.08358529,0
452,palmitoleate (16:1n7),Lipid,278,cysteinylglycine,Amino Acid,-0.14501437,0
452,palmitoleate (16:1n7),Lipid,445,orotate,Nucleotide,0.088160368,0
452,palmitoleate (16:1n7),Lipid,561,glutamate,Amino Acid,-0.14634161,0
452,palmitoleate (16:1n7),Lipid,803,mannose,Carbohydrate,-0.086335349,0
452,palmitoleate (16:1n7),Lipid,821,pseudouridine,Nucleotide,0.05481195,6.10E-08
452,palmitoleate (16:1n7),Lipid,1022,picolinate,Amino Acid,-0.09007406,0
452,palmitoleate (16:1n7),Lipid,1140,gamma-glutamylglutamine,Peptide,-0.05291512,1.71E-07
452,palmitoleate (16:1n7),Lipid,1221,creatine,Amino Acid,0.199628901,0
452,palmitoleate (16:1n7),Lipid,1224,"cys-gly, oxidized",Amino Acid,-0.169702933,0
452,palmitoleate (16:1n7),Lipid,1342,3-methoxytyrosine,Amino Acid,0.131568524,0
452,palmitoleate (16:1n7),Lipid,1539,1-palmitoyl-2-oleoyl-GPC (16:0/18:1),Lipid,0.186549269,0
452,palmitoleate (16:1n7),Lipid,1547,N-stearoyl-sphingosine (d18:1/18:0)*,Lipid,0.113096701,0
452,palmitoleate (16:1n7),Lipid,100000054,5-hydroxylysine,Amino Acid,0.132123225,0
452,palmitoleate (16:1n7),Lipid,100000611,1-palmityl-GPC (O-16:0),Lipid,-0.07807592,1.15E-14
452,palmitoleate (16:1n7),Lipid,100000665,docosahexaenoate (DHA; 22:6n3),Lipid,0.54465374,0
452,palmitoleate (16:1n7),Lipid,100000672,1-myristoyl-2-palmitoyl-GPC (14:0/16:0),Lipid,0.054851263,5.97E-08
452,palmitoleate (16:1n7),Lipid,100000792,dehydroepiandrosterone sulfate (DHEA-S),Lipid,-0.131795068,0
452,palmitoleate (16:1n7),Lipid,100001055,isobutyrylcarnitine (C4),Amino Acid,-0.204544729,0
452,palmitoleate (16:1n7),Lipid,100001197,10-undecenoate (11:1n1),Lipid,0.261594035,0
452,palmitoleate (16:1n7),Lipid,100001211,sebacate (C10-DC),Lipid,0.300398531,0
452,palmitoleate (16:1n7),Lipid,100001247,octanoylcarnitine (C8),Lipid,0.209355512,0
452,palmitoleate (16:1n7),Lipid,100001251,decanoylcarnitine (C10),Lipid,0.212686491,0
452,palmitoleate (16:1n7),Lipid,100001256,N-acetylphenylalanine,Amino Acid,-0.095575565,0
452,palmitoleate (16:1n7),Lipid,100001395,1-linoleoyl-GPC (18:2),Lipid,-0.175961634,0
452,palmitoleate (16:1n7),Lipid,100001425,"5,6-dihydrouridine",Nucleotide,0.06161162,1.14E-09
452,palmitoleate (16:1n7),Lipid,100001540,glutamine_degradant*,Partially Characterized Molecules,-0.255792401,0
452,palmitoleate (16:1n7),Lipid,100001550,homostachydrine*,Xenobiotics,-0.050601562,5.75E-07
452,palmitoleate (16:1n7),Lipid,100001551,1-arachidonoyl-GPC (20:4n6)*,Lipid,-0.065213176,1.15E-10
452,palmitoleate (16:1n7),Lipid,100001554,2-arachidonoyl-GPC (20:4)*,Lipid,0.108965089,0
452,palmitoleate (16:1n7),Lipid,100001566,1-docosahexaenoyl-GPC (22:6)*,Lipid,0.124466787,0
452,palmitoleate (16:1n7),Lipid,100001571,1-arachidonoyl-GPE (20:4n6)*,Lipid,0.064322218,2.05E-10
452,palmitoleate (16:1n7),Lipid,100001668,1-ribosyl-imidazoleacetate*,Amino Acid,-0.098992663,0
452,palmitoleate (16:1n7),Lipid,100001674,2-arachidonoyl-GPE (20:4)*,Lipid,-0.108328943,0
452,palmitoleate (16:1n7),Lipid,100001710,leucylleucine,Peptide,0.068990186,9.11E-12
452,palmitoleate (16:1n7),Lipid,100001757,thymol sulfate,Xenobiotics,-0.077580277,1.69E-14
452,palmitoleate (16:1n7),Lipid,100001869,1-stearoyl-2-arachidonoyl-GPC (18:0/20:4),Lipid,0.083233758,2.22E-16
