CHEM_ID,CHEMICAL_NAME,SUPER_PATHWAY,SUB_PATHWAY,Est,SE,P,adjP_Bonf
100021100,tetradecadienedioate (C14:2-DC)*,Lipid,"Fatty Acid, Dicarboxylate",-0.268067401,0.033862308,2.44E-15,2.62E-12
100021103,pregnenetriol sulfate*,Lipid,Pregnenolone Steroids,0.151834517,0.043702869,0.000512291,0.549688504
100021104,pregnenetriol disulfate*,Lipid,Pregnenolone Steroids,0.320088373,0.041222065,8.17E-15,8.76E-12
100021123,"hydroxy-N6,N6,N6-trimethyllysine*",Amino Acid,Lysine Metabolism,0.114953616,0.039746831,0.003826208,1
100021131,undecenoylcarnitine (C11:1),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",-0.306400632,0.036265825,2.94E-17,3.16E-14
100021141,3-hydroxydecanoylcarnitine,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",-0.267831446,0.037866962,1.52E-12,1.63E-09
100021162,palmitoyl-sphingosine-phosphoethanolamine (d18:1/16:0),Lipid,Ceramide PEs,-0.289483429,0.035341947,2.59E-16,2.78E-13
100021198,picolinoylglycine,Lipid,Fatty Acid Metabolism (Acyl Glycine),0.351606256,0.04034772,2.92E-18,3.14E-15
100021208,4-vinylcatechol sulfate,Xenobiotics,Benzoate Metabolism,-0.05533684,0.036122412,0.125540847,1
100021220,succinoyltaurine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",-0.08686879,0.038120309,0.0226786,1
100021261,leucylhydroxyproline*,Peptide,Dipeptide Derivative,-0.078738136,0.040062386,0.049369341,1
100021324,"3,5-dichloro-2,6-dihydroxybenzoic acid",Xenobiotics,Chemical,-0.029590639,0.034554045,0.391799696,1
100021331,metabolonic lactone sulfate,Partially Characterized Molecules,Partially Characterized Molecules,0.305592378,0.037058025,1.63E-16,1.75E-13
100021363,vanilloylglycine,Xenobiotics,Food Component/Plant,-0.143740019,0.035975382,6.46E-05,0.069267505
100021372,2-hydroxy-4-(methylthio)butanoic acid,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",0.104491226,0.037700266,0.005577623,1
100021374,branched chain 14:0 dicarboxylic acid**,Lipid,"Fatty Acid, Dicarboxylate",-0.163979783,0.034406846,1.88E-06,0.002017317
100021467,pentose acid*,Partially Characterized Molecules,Partially Characterized Molecules,-0.023071287,0.041755542,0.580583685,1
100021478,1-methyl-5-imidazolelactate,Amino Acid,Histidine Metabolism,0.107978904,0.036554571,0.003137758,1
100021502,(2 or 3)-decenoate (10:1n7 or n8),Lipid,Medium Chain Fatty Acid,0.031544833,0.035850061,0.378907978,1
100021530,S-carboxyethylcysteine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",0.097982195,0.037663274,0.009280853,1
100021666,"branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (1)*",Partially Characterized Molecules,Partially Characterized Molecules,-0.295527341,0.033676989,1.70E-18,1.83E-15
100021707,"3-bromo-5-chloro-2,6-dihydroxybenzoic acid*",Xenobiotics,Chemical,-0.064494278,0.035382074,0.068334401,1
100021709,"branched-chain, straight-chain, or cyclopropyl 12:1 fatty acid*",Partially Characterized Molecules,Partially Characterized Molecules,0.110687846,0.037733695,0.003352767,1
100021711,decadienedioic acid (C10:2-DC)**,Lipid,"Fatty Acid, Dicarboxylate",-0.173345189,0.033675925,2.64E-07,0.000283325
100021712,deoxycholic acid 12-sulfate*,Lipid,Secondary Bile Acid Metabolism,0.386931864,0.038096809,3.10E-24,3.32E-21
100021727,"cis-3,4-methyleneheptanoate",Lipid,"Fatty Acid, Branched",0.076541065,0.033712465,0.023182814,1
100021728,"cis-3,4-methyleneheptanoylcarnitine",Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",0.134299634,0.033432998,5.89E-05,0.063252402
100021760,N-acetyl-2-aminoadipate,Amino Acid,Lysine Metabolism,-0.085235611,0.035828547,0.017360336,1
100021784,4-chlorobenzoic acid,Xenobiotics,Chemical,-0.020805052,0.035564144,0.558547194,1
100021918,"2,4-di-tert-butylphenol",Xenobiotics,Chemical,-0.025240125,0.034604262,0.465760966,1
100021990,3-hydroxyoctanoylcarnitine (1),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",-0.198922685,0.035885324,2.97E-08,3.19E-05
100021991,3-hydroxyoctanoylcarnitine (2),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",-0.155588386,0.032804218,2.11E-06,0.00226017
100021992,"cis-3,4-methyleneheptanoylglycine",Lipid,Fatty Acid Metabolism (Acyl Glycine),0.124895055,0.036898235,0.000712167,0.764155301
100022003,"bilirubin degradation product, C16H18N2O5 (1)**",Partially Characterized Molecules,Partially Characterized Molecules,-0.111428955,0.035412616,0.001651869,1
100022004,"bilirubin degradation product, C16H18N2O5 (2)**",Partially Characterized Molecules,Partially Characterized Molecules,-0.090419684,0.035890888,0.011759056,1
100022005,"bilirubin degradation product, C17H18N2O4 (1)**",Partially Characterized Molecules,Partially Characterized Molecules,-0.108892244,0.032875914,0.000925589,0.993157031
100022006,"bilirubin degradation product, C17H18N2O4 (2)**",Partially Characterized Molecules,Partially Characterized Molecules,-0.111755148,0.034605533,0.001240498,1
100022007,"bilirubin degradation product, C17H18N2O4 (3)**",Partially Characterized Molecules,Partially Characterized Molecules,-0.13049762,0.034688941,0.000168602,0.180910316
100022008,"bilirubin degradation product, C17H20N2O5 (1)**",Partially Characterized Molecules,Partially Characterized Molecules,-0.092222256,0.036149165,0.010736543,1
100022009,"bilirubin degradation product, C17H20N2O5 (2)**",Partially Characterized Molecules,Partially Characterized Molecules,-0.077062885,0.036078622,0.032681791,1
100022013,tetrahydrocortisol glucuronide,Lipid,Corticosteroids,0.651515235,0.054903807,1.77E-32,1.90E-29
100022014,"bilirubin degradation product, C16H18N2O5 (3)**",Partially Characterized Molecules,Partially Characterized Molecules,-0.105661889,0.036088099,0.003412736,1
100022015,"bilirubin degradation product, C16H18N2O5 (4)**",Partially Characterized Molecules,Partially Characterized Molecules,-0.09139812,0.03540924,0.009845921,1
100022041,"N,N-dimethyl-pro-pro",Peptide,Modified Peptides,-0.138643937,0.042089873,0.000987734,1
100022120,oxindolylalanine,Amino Acid,Tryptophan Metabolism,-0.263111619,0.036129945,3.28E-13,3.52E-10
100022127,tetrahydrocortisone glucuronide (5),Lipid,Corticosteroids,0.390945298,0.045136294,4.66E-18,5.00E-15
100022172,perfluorohexanesulfonate (PFHxS),Xenobiotics,Chemical,-0.112762099,0.044526274,0.011325737,1
100022475,menthol glucuronide,Xenobiotics,Food Component/Plant,0.000988,0.034891863,0.977410068,1
100022479,N-lactoyl isoleucine,Amino Acid,Lactoyl Amino Acid,1.217030786,0.050300961,2.51E-129,2.70E-126
100022480,N-lactoyl leucine,Amino Acid,Lactoyl Amino Acid,1.213667299,0.055498159,5.17E-106,5.55E-103
100022482,N-lactoyl phenylalanine,Amino Acid,Lactoyl Amino Acid,1.14374822,0.043897697,1.19E-149,1.27E-146
100022484,N-lactoyl tyrosine,Amino Acid,Lactoyl Amino Acid,1.086888455,0.050476687,7.73E-103,8.29E-100
100022485,N-lactoyl valine,Amino Acid,Lactoyl Amino Acid,1.171532433,0.045606366,1.60E-145,1.71E-142
999907765,X-07765,,,0.002434324,0.03547514,0.945291661,1
999910458,X-10458,,,0.082290601,0.038329164,0.031797674,1
999911299,X-11299,,,0.043752532,0.035199293,0.213869818,1
999911308,X-11308,,,0.376270134,0.037523904,1.15E-23,1.24E-20
999911315,X-11315,,,-0.82621548,0.033695127,8.97E-133,9.62E-130
999911372,X-11372,,,0.110343604,0.036316732,0.002378631,1
999911378,X-11378,,,0.263392819,0.03779054,3.17E-12,3.41E-09
999911381,X-11381,,,-0.393272777,0.038815747,3.99E-24,4.28E-21
999911444,X-11444,,,0.089085946,0.037229385,0.016716101,1
999911470,X-11470,,,-0.207026643,0.032580144,2.09E-10,2.25E-07
999911478,X-11478,,,0.124751424,0.035983559,0.000526497,0.564930789
999911632,X-11632,,,-0.001160056,0.036956616,0.974958786,1
999911787,X-11787,,,0.27521116,0.038177742,5.65E-13,6.06E-10
999911795,X-11795,,,-0.166505524,0.036737117,5.83E-06,0.006258885
999911843,X-11843,,,-0.091441949,0.036051679,0.011199455,1
999911847,X-11847,,,-0.075191662,0.034429565,0.028967602,1
999911849,X-11849,,,-0.019099556,0.034970123,0.584950575,1
999911850,X-11850,,,-0.126508165,0.035794413,0.000408858,0.438704596
999911852,X-11852,,,-0.08408967,0.036859591,0.022527677,1
999911858,X-11858,,,-0.090322218,0.035155608,0.010193002,1
999911880,X-11880,,,0.413640049,0.040373108,1.24E-24,1.33E-21
999912007,X-12007,,,0.111784387,0.037933762,0.003210486,1
999912013,X-12013,,,-0.101258727,0.035835137,0.004717997,1
999912015,X-12015,,,-0.208835654,0.037053316,1.74E-08,1.87E-05
999912026,X-12026,,,-0.191006663,0.030675143,4.76E-10,5.11E-07
999912100,X-12100,,,-0.002676775,0.036058274,0.94082363,1
999912104,X-12104,,,0.056788982,0.034536659,0.100112142,1
999912112,X-12112,,,0.300729703,0.039588938,3.05E-14,3.27E-11
999912216,X-12216,,,0.065318365,0.035514258,0.065883533,1
999912283,X-12283,,,-0.132041822,0.035927161,0.000237603,0.254948135
999912410,X-12410,,,-0.039572265,0.038854003,0.308446967,1
999912411,X-12411,,,0.145370695,0.036583116,7.08E-05,0.0759273
999912456,X-12456,,,0.741902465,0.045231613,1.84E-60,1.98E-57
999912462,X-12462,,,0.229534093,0.037077407,5.99E-10,6.43E-07
999912680,X-12680,,,0.152875944,0.037181482,3.93E-05,0.042158265
999912707,X-12707,,,-0.226939898,0.033146529,7.56E-12,8.12E-09
999912729,X-12729,,,-0.276748235,0.041364453,2.22E-11,2.39E-08
999912740,X-12740,,,-0.105003839,0.035561624,0.003149783,1
999912798,X-12798,,,-0.198517195,0.03518833,1.69E-08,1.81E-05
999912812,X-12812,,,-0.000953433,0.035742411,0.978718854,1
999912822,X-12822,,,0.084728164,0.036250277,0.019423029,1
999912844,X-12844,,,0.176272058,0.037069566,1.98E-06,0.002127548
999912847,X-12847,,,-0.143882149,0.038215919,0.000166563,0.17872186
999912906,X-12906,,,0.01424335,0.038781022,0.713412936,1
999913431,X-13431,,,-0.264585753,0.037131782,1.04E-12,1.11E-09
999913507,X-13507,,,0.164846618,0.037309961,9.95E-06,0.010674209
999913553,X-13553,,,-0.20308157,0.038602574,1.43E-07,0.000153876
999913658,X-13658,,,0.044421925,0.041090596,0.279664742,1
999913728,X-13728,,,-0.037631798,0.035564194,0.289992887,1
999913729,X-13729,,,0.15907032,0.037139629,1.84E-05,0.019781978
999913866,X-13866,,,0.180981692,0.037153605,1.11E-06,0.001190352
999914056,X-14056,,,0.657488895,0.039721211,1.53E-61,1.65E-58
999914939,X-14939,,,0.096120058,0.032409817,0.003019264,1
999915461,X-15461,,,0.263372929,0.041896489,3.25E-10,3.49E-07
999915486,X-15486,,,0.151168123,0.033644819,7.02E-06,0.007533283
999915503,X-15503,,,0.339743202,0.037378246,9.97E-20,1.07E-16
999915728,X-15728,,,-0.122230773,0.035785578,0.000636315,0.682766242
999916397,X-16397,,,-0.083381255,0.035116158,0.017575531,1
999916580,X-16580,,,0.567282239,0.038545175,4.99E-49,5.35E-46
999916935,X-16935,,,0.41282565,0.038166357,2.88E-27,3.09E-24
999917010,X-17010,,,0.06848205,0.035685696,0.054980081,1
999917325,X-17325,,,-0.097997309,0.035263617,0.005452787,1
999917335,X-17335,,,0.274285365,0.039728189,5.05E-12,5.42E-09
999917351,X-17351,,,-0.129105313,0.035124341,0.000237231,0.254548415
999917357,X-17357,,,0.186195889,0.039187996,2.02E-06,0.002168135
999917438,X-17438,,,0.123363758,0.037546675,0.001017616,1
999917653,X-17653,,,0.370477724,0.041261462,2.74E-19,2.94E-16
999917654,X-17654,,,0.099712643,0.036745575,0.00665573,1
999917676,X-17676,,,-0.344847294,0.036525373,3.68E-21,3.95E-18
999917685,X-17685,,,-0.016713537,0.036103661,0.643413166,1
999917690,X-17690,,,-0.174815828,0.040005461,1.24E-05,0.013343926
999918345,X-18345,,,0.304269048,0.03576348,1.77E-17,1.90E-14
999918779,X-18779,,,0.001317966,0.036822437,0.971447842,1
999918886,X-18886,,,0.361100994,0.03964345,8.34E-20,8.94E-17
999918887,X-18887,,,-0.344813534,0.033734862,1.59E-24,1.71E-21
999918899,X-18899,,,0.054711449,0.041695086,0.189459487,1
999918901,X-18901,,,-0.151311772,0.033325592,5.61E-06,0.006024418
999918913,X-18913,,,-0.111069308,0.035656835,0.001839752,1
999918921,X-18921,,,-0.159777448,0.033455526,1.79E-06,0.001920451
999918922,X-18922,,,0.370173149,0.037865101,1.43E-22,1.53E-19
999919141,X-19141,,,-0.172695145,0.036091779,1.71E-06,0.001835711
999919438,X-19438,,,0.201429436,0.040428631,6.28E-07,0.000674036
999921258,X-21258,,,-0.115029281,0.036383677,0.001569249,1
999921285,X-21285,,,0.09286387,0.037378656,0.012976665,1
999921286,X-21286,,,0.25197526,0.03719763,1.25E-11,1.34E-08
999921310,X-21310,,,0.073785404,0.035767695,0.039121529,1
999921319,X-21319,,,0.067007862,0.035020087,0.055695302,1
999921327,X-21327,,,0.064166114,0.035994851,0.07464378,1
999921339,X-21339,,,0.331495375,0.042230782,4.17E-15,4.48E-12
999921353,X-21353,,,0.055770112,0.034987227,0.110933013,1
999921364,X-21364,,,0.446878452,0.041309546,2.83E-27,3.04E-24
999921383,X-21383,,,0.141865988,0.03617176,8.78E-05,0.094223892
999921410,X-21410,,,0.269933451,0.042398014,1.93E-10,2.07E-07
999921441,X-21441,,,0.044026414,0.034011195,0.195503706,1
999921467,X-21467,,,0.620560407,0.042627315,5.21E-48,5.59E-45
999921470,X-21470,,,0.358945642,0.038273909,6.70E-21,7.19E-18
999921471,X-21471,,,0.675131705,0.044861078,3.48E-51,3.74E-48
999921607,X-21607,,,-0.091573525,0.035720423,0.010358743,1
999921661,X-21661,,,-0.109265951,0.036860267,0.00303344,1
999921733,X-21733,,,-0.0328058,0.03889444,0.398972735,1
999921736,X-21736,,,0.402507883,0.037403224,5.24E-27,5.62E-24
999921796,X-21796,,,-0.170482968,0.034400836,7.20E-07,0.000772998
999921821,X-21821,,,-0.216463373,0.035455381,1.03E-09,1.10E-06
999921829,X-21829,,,0.317662533,0.03912885,4.72E-16,5.07E-13
999921834,X-21834,,,-0.094827882,0.036592399,0.009556856,1
999922162,X-22162,,,-0.002435891,0.036399526,0.94664463,1
999922776,X-22776,,,-0.053102834,0.033344221,0.11125785,1
999923587,X-23587,,,0.234148962,0.035574887,4.65E-11,4.99E-08
999923593,X-23593,,,0.127254602,0.038902456,0.001071224,1
999923636,X-23636,,,0.02917516,0.037750341,0.439614162,1
999923639,X-23639,,,-0.250690793,0.038130001,4.88E-11,5.23E-08
999923641,X-23641,,,0.210102751,0.039094114,7.69E-08,8.25E-05
999923644,X-23644,,,0.000582121,0.038919061,0.988066301,1
999923648,X-23648,,,0.208168613,0.03767404,3.29E-08,3.52E-05
999923654,X-23654,,,0.449680284,0.039179739,1.71E-30,1.84E-27
999923659,X-23659,,,0.137557367,0.042917569,0.001349908,1
999923662,X-23662,,,0.275216009,0.036909065,8.88E-14,9.53E-11
999923665,X-23665,,,0.259116722,0.042059531,7.24E-10,7.77E-07
999923666,X-23666,,,0.088432551,0.040862421,0.03045257,1
999923680,X-23680,,,-0.088217491,0.034043309,0.009560541,1
999923739,X-23739,,,0.015885961,0.038054462,0.67634688,1
999923780,X-23780,,,-0.099050681,0.037544515,0.008334256,1
999923782,X-23782,,,0.013652379,0.038407423,0.722243513,1
999923787,X-23787,,,0.029674139,0.034477261,0.389410322,1
999923974,X-23974,,,-0.163080991,0.035036799,3.25E-06,0.003483692
999923997,X-23997,,,0.056152059,0.036653186,0.125526624,1
999924295,X-24295,,,0.514742924,0.051072152,6.86E-24,7.36E-21
999924306,X-24306,,,-0.023578131,0.034104261,0.489342836,1
999924307,X-24307,,,-0.085124739,0.034190619,0.012784723,1
999924328,X-24328,,,0.056552998,0.041517936,0.173155552,1
999924334,X-24334,,,1.259067523,0.056586923,1.12E-109,1.21E-106
999924337,X-24337,,,0.28224306,0.040218408,2.25E-12,2.42E-09
999924456,X-24456,,,-0.157145269,0.039975365,8.46E-05,0.090748655
999924473,X-24473,,,-0.290731243,0.035180129,1.41E-16,1.51E-13
999924475,X-24475,,,-0.570291483,0.036157404,4.81E-56,5.16E-53
999924494,X-24494,,,0.086970063,0.036798592,0.018107752,1
999924544,X-24544,,,0.126956454,0.038161426,0.00087841,0.942533454
999924546,X-24546,,,0.164680714,0.039322759,2.82E-05,0.03020689
999924556,X-24556,,,-0.291224083,0.033307654,2.26E-18,2.43E-15
999924588,X-24588,,,0.24465761,0.038582479,2.28E-10,2.45E-07
999924637,X-24637,,,0.092794009,0.03519081,0.008367197,1
999924812,X-24812,,,0.190786487,0.040885502,3.07E-06,0.003289622
999924947,X-24947,,,0.08726127,0.038505586,0.023439281,1
999924949,X-24949,,,0.319923818,0.035854693,4.55E-19,4.88E-16
999924951,X-24951,,,0.12217501,0.037142063,0.001004021,1
999924952,X-24952,,,0.026365202,0.037925098,0.486935359,1
999924970,X-24970,,,0.029920958,0.036204006,0.408546403,1
999925172,X-25172,,,0.024211478,0.035985287,0.50106434,1
999925265,X-25265,,,0.051937311,0.037292596,0.163711235,1
999925271,X-25271,,,-0.109705895,0.035943974,0.002272192,1
999925343,X-25343,,,0.139864168,0.037945058,0.000227837,0.244469494
999925371,X-25371,,,0.083122403,0.036948297,0.024468305,1
999925417,X-25417,,,0.041415955,0.035641157,0.24522486,1
999925419,X-25419,,,-0.246231134,0.033875996,3.63E-13,3.90E-10
999925420,X-25420,,,-0.245636366,0.038301222,1.42E-10,1.53E-07
999925422,X-25422,,,0.1418968,0.034964747,4.94E-05,0.053043837
999925519,X-25519,,,0.788519863,0.055570424,1.06E-45,1.14E-42
999925520,X-25520,,,-0.060798589,0.040636845,0.134616018,1
999925790,X-25790,,,-0.087505265,0.035425061,0.013505586,1
999925810,X-25810,,,0.133992416,0.035527098,0.000162233,0.174076218
999925937,X-25937,,,0.137352486,0.036712695,0.000183085,0.196450311
999925948,X-25948,,,0.176611794,0.037565876,2.58E-06,0.002772608
999925957,X-25957,,,-0.047922563,0.036799552,0.192827724,1
999926054,X-26054,,,0.178945203,0.036420839,8.96E-07,0.000961113
999926058,X-26058,,,0.020102455,0.033834531,0.552418355,1
999926097,X-26097,,,-0.305384435,0.037109725,1.88E-16,2.02E-13
999926106,X-26106,,,-0.001229743,0.037709108,0.973984561,1
999926107,X-26107,,,0.417652904,0.042623798,1.14E-22,1.23E-19
999926108,X-26108,,,0.580671808,0.046030523,1.75E-36,1.87E-33
999926119,X-26119,,,0.270048884,0.038218193,1.59E-12,1.71E-09
